market,month,year,quantity,priceMin,priceMax,priceMod
DELHI,May,2012,346714,360,686,544
DELHI,May,2013,354260,563,1077,860
DELHI,May,2014,311504,742,1439,1142
DELHI,May,2015,325192,580,1777,1309
DELHI,May,2016,274223,317,809,590
DELHI,June,2008,295554,286,574,430
DELHI,June,2009,403324,466,890,649
DELHI,June,2010,367566,284,754,507
DELHI,June,2011,352973,264,847,576
DELHI,June,2012,339307,411,692,587
DELHI,June,2013,324640,653,1518,1172
DELHI,June,2014,280149,813,1788,1277
DELHI,June,2015,288482,576,2108,1569
DELHI,June,2016,250439,393,1069,697
DELHI,July,2008,313412,391,836,594
DELHI,July,2009,383607,551,999,740
DELHI,July,2010,340470,301,979,672
DELHI,July,2011,293761,396,1101,818
DELHI,July,2012,333825,462,815,681
DELHI,July,2013,298311,1121,2398,1990
DELHI,July,2014,272278,1404,2438,2042
DELHI,July,2015,293187,755,2438,1880
DELHI,July,2016,327613,359,1072,695
DELHI,August,2008,254074,553,1069,833
DELHI,August,2009,312371,602,1030,796
DELHI,August,2010,300974,357,1113,846
DELHI,August,2011,262378,556,1382,1069
DELHI,August,2012,327870,491,897,690
DELHI,August,2013,229188,2002,4128,3510
DELHI,August,2014,257155,1161,2148,1750
DELHI,August,2015,221575,1562,4254,3381
DELHI,August,2016,235464,349,1118,730
DELHI,September,2008,273808,412,1078,816
DELHI,September,2009,273338,630,1043,858
DELHI,September,2010,295107,708,1573,1294
DELHI,September,2011,290666,548,1488,1201
DELHI,September,2012,319159,413,901,690
DELHI,September,2013,202201,2790,5114,4407
DELHI,September,2014,273867,984,2105,1700
DELHI,September,2015,261080,1993,4756,3763
DELHI,September,2016,226893,283,1114,645
DELHI,October,2008,241604,515,1028,826
DELHI,October,2009,351319,1211,1810,1535
DELHI,October,2010,223100,979,1782,1549
DELHI,October,2011,250962,554,1430,1096
DELHI,October,2012,305698,613,1373,1019
DELHI,October,2013,190152,2646,5181,4159
DELHI,October,2014,267475,790,2126,1629
DELHI,October,2015,271966,1802,3557,2913
DELHI,October,2016,280828,187,932,567
DELHI,November,2008,257426,752,1339,1024
DELHI,November,2009,403016,903,1646,1356
DELHI,November,2010,303608,977,2313,1842
DELHI,November,2011,369789,277,1231,899
DELHI,November,2012,343711,486,1621,1066
DELHI,November,2013,277717,1227,4439,3395
DELHI,November,2014,396297,383,2091,1528
DELHI,November,2015,285566,900,2703,2090
DELHI,November,2016,263820,246,1314,814
DELHI,December,2008,194644,741,1437,1128
DELHI,December,2009,449388,924,1683,1382
DELHI,December,2010,346446,1044,3319,2388
DELHI,December,2011,432982,220,1000,611
DELHI,December,2012,399738,395,1642,1142
DELHI,December,2013,298700,631,2163,1632
DELHI,December,2014,301519,869,2121,1609
DELHI,December,2015,255055,420,1720,1223
DELHI,December,2016,258258,204,1193,766
DELHI (Others),April,2016,10919,450,1175,858
DEORIA(UP),January,2010,1085,1676,1676,1676
DEORIA(UP),January,2011,100,2150,2150,2150
DEORIA(UP),January,2016,837,1340,1410,1370
DEORIA(UP),February,2010,879,1528,1592,1567
DEORIA(UP),February,2016,1438,1025,1113,1056
DEORIA(UP),March,2010,245,944,944,944
DEORIA(UP),March,2016,5011,930,1030,985
DEORIA(UP),April,2010,526,834,834,834
DEORIA(UP),April,2012,1850,693,735,715
DEORIA(UP),April,2015,1858,1443,1679,1536
DEORIA(UP),April,2016,4574,968,1081,1025
DEORIA(UP),May,2010,292,609,609,609
DEORIA(UP),May,2012,1025,575,625,600
DEORIA(UP),May,2013,950,1005,1025,1015
DEORIA(UP),May,2015,1858,1443,1679,1536
DEORIA(UP),May,2016,2825,863,989,929
DEORIA(UP),June,2010,430,670,670,670
DEORIA(UP),June,2011,140,838,838,838
DEORIA(UP),June,2012,3012,465,610,577
DEORIA(UP),June,2013,195,1290,1310,1300
DEORIA(UP),June,2015,180,1500,1625,1563
DEORIA(UP),June,2016,3672,745,862,805
DEORIA(UP),July,2010,330,732,732,732
DEORIA(UP),July,2011,43,925,925,925
DEORIA(UP),July,2013,70,2140,2160,2150
DEORIA(UP),July,2016,2943,850,923,890
DEORIA(UP),August,2010,155,1028,1028,1028
DEORIA(UP),August,2012,425,800,900,850
DEORIA(UP),August,2013,120,3990,4010,4000
DEORIA(UP),August,2015,213,2850,3000,2925
DEORIA(UP),August,2016,3857,859,932,893
DEORIA(UP),September,2010,45,1725,1725,1725
DEORIA(UP),September,2013,365,4367,4393,4379
DEORIA(UP),September,2015,780,3900,4070,3970
DEORIA(UP),September,2016,4100,981,1001,991
DEORIA(UP),October,2010,125,1768,1768,1768
DEORIA(UP),October,2011,52,1460,1460,1460
DEORIA(UP),October,2012,500,1115,1150,1135
DEORIA(UP),October,2016,9060,835,880,860
DEORIA(UP),November,2010,45,2745,2745,2745
DEORIA(UP),November,2011,1180,1245,1245,1245
DEORIA(UP),November,2016,6260,891,933,909
DEORIA(UP),December,2010,50,2600,2600,2600
DEORIA(UP),December,2015,404,1300,1433,1367
DEORIA(UP),December,2016,13150,879,918,899
DEVALA(MS),January,2008,48155,106,304,242
DEVALA(MS),January,2009,89100,364,1450,1197
DEVALA(MS),January,2010,37173,214,1629,1271
DEVALA(MS),January,2011,40629,593,3306,2841
DEVALA(MS),January,2012,142273,93,456,384
DEVALA(MS),January,2013,102190,858,1608,1489
DEVALA(MS),January,2014,84343,534,1193,988
DEVALA(MS),January,2015,95883,668,1445,1203
DEVALA(MS),January,2016,131716,828,1334,1078
DEVALA(MS),February,2008,130650,105,305,238
DEVALA(MS),February,2009,54400,275,1262,1109
DEVALA(MS),February,2010,50985,209,1228,970
DEVALA(MS),February,2011,76262,352,1078,910
DEVALA(MS),February,2012,78812,100,421,351
DEVALA(MS),February,2013,111366,785,1626,1443
DEVALA(MS),February,2014,66793,340,839,684
DEVALA(MS),February,2015,105885,860,1575,1374
DEVALA(MS),February,2016,125576,477,896,734
DEVALA(MS),March,2008,68920,100,421,310
DEVALA(MS),March,2009,114090,175,808,654
DEVALA(MS),March,2010,45171,133,751,568
DEVALA(MS),March,2011,56320,206,639,452
DEVALA(MS),March,2012,21500,100,407,334
DEVALA(MS),March,2013,101950,541,1129,971
DEVALA(MS),March,2014,37754,413,887,777
DEVALA(MS),March,2015,75863,560,1330,1140
DEVALA(MS),March,2016,60799,447,845,701
DEVALA(MS),April,2008,64200,119,329,267
DEVALA(MS),April,2009,53550,100,527,470
DEVALA(MS),April,2010,21602,193,611,499
DEVALA(MS),April,2011,17341,126,678,579
DEVALA(MS),April,2012,30125,129,458,403
DEVALA(MS),April,2013,95300,383,891,791
DEVALA(MS),April,2014,49997,242,1142,698
DEVALA(MS),April,2015,113043,463,1223,1009
DEVALA(MS),April,2016,76419,250,809,691
DEVALA(MS),May,2008,82400,58,277,215
DEVALA(MS),May,2009,44514,65,536,470
DEVALA(MS),May,2010,16078,104,610,487
DEVALA(MS),May,2011,9348,107,623,518
DEVALA(MS),May,2012,59688,94,414,343
DEVALA(MS),May,2013,65025,444,1028,887
DEVALA(MS),May,2014,53410,300,1135,722
DEVALA(MS),May,2015,89686,578,1397,1050
DEVALA(MS),May,2016,72607,211,838,679
DEVALA(MS),June,2008,50137,49,446,387
DEVALA(MS),June,2009,48120,155,759,703
DEVALA(MS),June,2010,12498,166,687,585
DEVALA(MS),June,2011,11640,160,799,707
DEVALA(MS),June,2012,67468,118,530,448
DEVALA(MS),June,2013,84362,796,1524,1374
DEVALA(MS),June,2014,64640,444,1520,1169
DEVALA(MS),June,2015,106968,624,1874,1511
DEVALA(MS),June,2016,71190,301,917,759
DEVALA(MS),July,2008,36678,186,695,650
DEVALA(MS),July,2009,55750,207,674,627
DEVALA(MS),July,2010,35012,106,749,659
DEVALA(MS),July,2011,16078,285,923,845
DEVALA(MS),July,2012,107546,128,643,551
DEVALA(MS),July,2013,118437,1173,2226,2100
DEVALA(MS),July,2014,49006,703,2162,1803
DEVALA(MS),July,2015,84889,1005,2379,2141
DEVALA(MS),July,2016,15205,283,928,742
DEVALA(MS),August,2008,66354,217,840,761
DEVALA(MS),August,2009,61544,150,728,674
DEVALA(MS),August,2010,49759,170,928,832
DEVALA(MS),August,2011,45611,446,1179,1082
DEVALA(MS),August,2012,121771,146,714,592
DEVALA(MS),August,2013,91001,1385,3933,3739
DEVALA(MS),August,2014,54587,691,1728,1462
DEVALA(MS),August,2015,36669,2244,4625,4248
DEVALA(MS),August,2016,60856,311,733,611
DEVALA(MS),September,2008,56658,123,721,627
DEVALA(MS),September,2009,44697,82,782,706
DEVALA(MS),September,2010,57975,510,1480,1324
DEVALA(MS),September,2011,49855,413,1148,1028
DEVALA(MS),September,2012,102861,117,647,479
DEVALA(MS),September,2013,60403,1552,4911,4660
DEVALA(MS),September,2014,75255,597,1585,1325
DEVALA(MS),September,2015,24213,2076,4562,4203
DEVALA(MS),September,2016,94407,129,545,411
DEVALA(MS),October,2008,56173,83,761,613
DEVALA(MS),October,2009,76361,116,1500,1329
DEVALA(MS),October,2010,69706,623,1571,1402
DEVALA(MS),October,2011,53097,225,1002,877
DEVALA(MS),October,2012,65873,157,963,815
DEVALA(MS),October,2013,64671,1448,4841,4153
DEVALA(MS),October,2014,44371,617,1750,1477
DEVALA(MS),October,2015,42925,1289,3510,3082
DEVALA(MS),October,2016,93342,221,768,630
DEVALA(MS),November,2008,300,150,1325,800
DEVALA(MS),November,2009,74805,324,1935,1511
DEVALA(MS),November,2010,85850,513,2819,1623
DEVALA(MS),November,2011,63468,283,1115,985
DEVALA(MS),November,2012,75520,154,1308,1066
DEVALA(MS),November,2013,80527,1006,3407,2878
DEVALA(MS),November,2014,48681,765,1717,1516
DEVALA(MS),November,2015,78075,954,2310,1868
DEVALA(MS),November,2016,98388,254,1223,831
DEVALA(MS),December,2008,110697,308,1262,1019
DEVALA(MS),December,2009,73976,285,1941,1424
DEVALA(MS),December,2010,86430,494,3667,2562
DEVALA(MS),December,2011,88200,159,728,606
DEVALA(MS),December,2012,117097,378,1421,1252
DEVALA(MS),December,2013,90202,758,1683,1419
DEVALA(MS),December,2014,89019,805,1764,1506
DEVALA(MS),December,2015,125874,822,1529,1160
DEVALA(MS),December,2016,163980,290,899,728
DEWAS(MP),June,2012,500,300,600,450
DEWAS(MP),June,2016,188,260,660,460
DEWAS(MP),July,2015,1884,500,2825,2300
DEWAS(MP),July,2016,23,150,550,350
DEWAS(MP),September,2008,2635,75,734,610
DEWAS(MP),October,2008,6491,50,766,690
DEWAS(MP),November,2016,18,100,467,283
DEWAS(MP),December,2016,8,100,400,250
DHAVANGERE(KNT),January,2008,4748,382,650,530
DHAVANGERE(KNT),January,2009,18350,750,1478,1115
DHAVANGERE(KNT),January,2010,22800,639,1561,1111
DHAVANGERE(KNT),January,2011,13650,1205,3445,2359
DHAVANGERE(KNT),January,2012,13569,263,658,516
DHAVANGERE(KNT),January,2013,27100,478,1603,1095
DHAVANGERE(KNT),January,2014,21100,400,1181,802
DHAVANGERE(KNT),January,2015,17796,453,1753,1091
DHAVANGERE(KNT),January,2016,13170,435,1545,990
DHAVANGERE(KNT),February,2008,7250,183,530,414
DHAVANGERE(KNT),February,2009,20450,925,1213,1070
DHAVANGERE(KNT),February,2010,28300,553,1242,910
DHAVANGERE(KNT),February,2011,14560,825,1335,1083
DHAVANGERE(KNT),February,2012,13850,200,584,442
DHAVANGERE(KNT),February,2013,16350,640,1693,1167
DHAVANGERE(KNT),February,2014,28924,332,868,604
DHAVANGERE(KNT),February,2015,14093,686,1793,1239
DHAVANGERE(KNT),February,2016,14910,328,1100,728
DHAVANGERE(KNT),March,2008,6010,167,452,399
DHAVANGERE(KNT),March,2009,23100,681,877,781
DHAVANGERE(KNT),March,2010,33805,467,774,624
DHAVANGERE(KNT),March,2011,14770,452,728,657
DHAVANGERE(KNT),March,2012,22400,275,625,518
DHAVANGERE(KNT),March,2013,16050,574,1318,943
DHAVANGERE(KNT),March,2014,27550,312,897,604
DHAVANGERE(KNT),March,2015,17258,580,1588,1084
DHAVANGERE(KNT),March,2016,10240,213,838,525
DHAVANGERE(KNT),April,2008,7500,178,486,389
DHAVANGERE(KNT),April,2009,19600,529,679,601
DHAVANGERE(KNT),April,2010,38073,324,618,482
DHAVANGERE(KNT),April,2011,9780,406,665,610
DHAVANGERE(KNT),April,2012,15500,300,671,540
DHAVANGERE(KNT),April,2013,18160,638,1248,941
DHAVANGERE(KNT),April,2014,30300,289,1067,678
DHAVANGERE(KNT),April,2015,13490,581,1444,1012
DHAVANGERE(KNT),April,2016,13810,221,903,560
DHAVANGERE(KNT),May,2008,9400,163,421,329
DHAVANGERE(KNT),May,2009,28200,543,683,611
DHAVANGERE(KNT),May,2010,38300,322,744,527
DHAVANGERE(KNT),May,2011,13650,383,658,600
DHAVANGERE(KNT),May,2012,15650,300,629,505
DHAVANGERE(KNT),May,2013,13650,617,1288,967
DHAVANGERE(KNT),May,2014,21750,345,1316,830
DHAVANGERE(KNT),May,2015,21034,608,1612,1110
DHAVANGERE(KNT),May,2016,11820,186,916,553
DHAVANGERE(KNT),June,2008,10350,195,523,414
DHAVANGERE(KNT),June,2009,29100,766,860,813
DHAVANGERE(KNT),June,2010,35623,419,919,657
DHAVANGERE(KNT),June,2011,13430,368,860,768
DHAVANGERE(KNT),June,2012,13690,348,694,521
DHAVANGERE(KNT),June,2013,12500,825,1727,1276
DHAVANGERE(KNT),June,2014,23500,879,2053,1466
DHAVANGERE(KNT),June,2015,19775,757,2221,1465
DHAVANGERE(KNT),June,2016,7550,247,1082,665
DHAVANGERE(KNT),July,2008,12350,357,828,626
DHAVANGERE(KNT),July,2009,27400,730,833,777
DHAVANGERE(KNT),July,2010,30300,406,918,666
DHAVANGERE(KNT),July,2011,10200,436,1075,919
DHAVANGERE(KNT),July,2012,15950,406,845,625
DHAVANGERE(KNT),July,2013,11700,1665,2415,2052
DHAVANGERE(KNT),July,2014,20500,1432,2530,1981
DHAVANGERE(KNT),July,2015,16539,1005,2549,1777
DHAVANGERE(KNT),July,2016,10490,347,1168,763
DHAVANGERE(KNT),August,2008,11680,595,943,757
DHAVANGERE(KNT),August,2009,3000,650,733,692
DHAVANGERE(KNT),August,2010,32000,552,1102,824
DHAVANGERE(KNT),August,2011,10725,780,1239,1019
DHAVANGERE(KNT),August,2012,16600,374,892,631
DHAVANGERE(KNT),August,2013,15850,2048,3643,2852
DHAVANGERE(KNT),August,2014,14450,1119,2269,1663
DHAVANGERE(KNT),August,2015,20010,1865,4060,3055
DHAVANGERE(KNT),August,2016,13520,319,1111,724
DHAVANGERE(KNT),September,2008,10250,408,750,605
DHAVANGERE(KNT),September,2009,18100,346,727,535
DHAVANGERE(KNT),September,2010,27820,543,1387,976
DHAVANGERE(KNT),September,2011,24710,598,1243,984
DHAVANGERE(KNT),September,2012,12730,290,840,562
DHAVANGERE(KNT),September,2013,20450,1111,3342,2253
DHAVANGERE(KNT),September,2014,17430,355,1545,950
DHAVANGERE(KNT),September,2015,31500,1384,3958,2671
DHAVANGERE(KNT),September,2016,15800,164,882,521
DHAVANGERE(KNT),October,2008,23989,210,701,488
DHAVANGERE(KNT),October,2009,32035,468,1288,881
DHAVANGERE(KNT),October,2010,26550,637,1529,1074
DHAVANGERE(KNT),October,2011,20920,329,1006,818
DHAVANGERE(KNT),October,2012,19150,283,1003,640
DHAVANGERE(KNT),October,2013,19120,1022,3911,2464
DHAVANGERE(KNT),October,2014,18000,282,1512,891
DHAVANGERE(KNT),October,2015,36035,395,2821,1613
DHAVANGERE(KNT),October,2016,15650,113,775,442
DHAVANGERE(KNT),November,2008,26200,620,1305,945
DHAVANGERE(KNT),November,2009,27936,619,1580,1101
DHAVANGERE(KNT),November,2010,19800,622,2111,1361
DHAVANGERE(KNT),November,2011,26570,352,1057,807
DHAVANGERE(KNT),November,2012,20200,382,1397,874
DHAVANGERE(KNT),November,2013,15950,1111,3205,2145
DHAVANGERE(KNT),November,2014,32220,308,1492,903
DHAVANGERE(KNT),November,2015,10450,493,2533,1547
DHAVANGERE(KNT),November,2016,13350,126,1018,563
DHAVANGERE(KNT),December,2008,20500,450,1322,897
DHAVANGERE(KNT),December,2009,21373,810,1931,1385
DHAVANGERE(KNT),December,2010,20050,987,3313,2213
DHAVANGERE(KNT),December,2011,16950,307,825,627
DHAVANGERE(KNT),December,2012,26050,426,1574,999
DHAVANGERE(KNT),December,2013,17880,653,1906,1274
DHAVANGERE(KNT),December,2014,20741,421,1889,1182
DHAVANGERE(KNT),December,2015,14890,357,1765,1052
DHAVANGERE(KNT),December,2016,8100,154,1031,588
DHULIA(MS),January,2008,13756,47,282,185
DHULIA(MS),January,2010,69593,124,1531,977
DHULIA(MS),January,2011,36705,433,3119,2647
DHULIA(MS),January,2012,32205,93,476,337
DHULIA(MS),January,2013,11228,450,1806,1494
DHULIA(MS),January,2014,105809,165,1088,854
DHULIA(MS),January,2015,73344,163,1325,1063
DHULIA(MS),January,2016,98405,225,1268,976
DHULIA(MS),February,2008,13750,50,300,197
DHULIA(MS),February,2009,21404,257,1148,951
DHULIA(MS),February,2010,42486,98,1200,864
DHULIA(MS),February,2011,29583,227,1110,912
DHULIA(MS),February,2012,19072,100,450,303
DHULIA(MS),February,2013,659,500,1730,1500
DHULIA(MS),February,2014,45045,107,779,606
DHULIA(MS),February,2015,35425,273,1663,1350
DHULIA(MS),February,2016,76968,124,836,647
DHULIA(MS),March,2008,39940,50,354,258
DHULIA(MS),March,2009,16184,213,748,618
DHULIA(MS),March,2010,68633,95,707,573
DHULIA(MS),March,2011,30565,100,620,474
DHULIA(MS),March,2012,14068,100,435,290
DHULIA(MS),March,2013,60708,292,1122,915
DHULIA(MS),March,2014,48381,127,948,698
DHULIA(MS),March,2015,51128,264,1435,1164
DHULIA(MS),March,2016,85638,191,838,606
DHULIA(MS),April,2008,41100,50,306,236
DHULIA(MS),April,2009,51000,92,566,459
DHULIA(MS),April,2010,86063,94,509,412
DHULIA(MS),April,2011,28517,100,564,406
DHULIA(MS),April,2012,33376,100,499,362
DHULIA(MS),April,2013,171928,214,918,757
DHULIA(MS),April,2014,41766,186,933,670
DHULIA(MS),April,2015,79622,183,1159,821
DHULIA(MS),April,2016,74581,138,756,588
DHULIA(MS),May,2008,67500,50,259,191
DHULIA(MS),May,2009,44607,63,548,412
DHULIA(MS),May,2010,45812,82,519,378
DHULIA(MS),May,2011,22442,100,531,415
DHULIA(MS),May,2012,68099,100,384,283
DHULIA(MS),May,2013,75561,145,886,736
DHULIA(MS),May,2014,205688,100,979,720
DHULIA(MS),May,2015,63087,150,1294,908
DHULIA(MS),May,2016,58992,119,729,522
DHULIA(MS),June,2008,14997,50,431,307
DHULIA(MS),June,2009,27158,131,747,625
DHULIA(MS),June,2010,28533,100,634,459
DHULIA(MS),June,2011,7953,100,755,522
DHULIA(MS),June,2012,45420,100,543,398
DHULIA(MS),June,2013,58100,384,1547,1260
DHULIA(MS),June,2014,99051,242,1618,1235
DHULIA(MS),June,2015,30016,290,1753,1427
DHULIA(MS),June,2016,57050,189,833,612
DHULIA(MS),July,2008,25589,90,676,569
DHULIA(MS),July,2009,36056,145,667,555
DHULIA(MS),July,2010,28477,117,748,546
DHULIA(MS),July,2011,11703,183,871,679
DHULIA(MS),July,2012,52893,100,616,507
DHULIA(MS),July,2013,44208,591,2344,1995
DHULIA(MS),July,2014,41322,417,2135,1722
DHULIA(MS),July,2015,32856,425,2353,1925
DHULIA(MS),July,2016,34932,157,831,626
DHULIA(MS),August,2008,34165,96,814,693
DHULIA(MS),August,2009,23494,100,706,586
DHULIA(MS),August,2010,4895,117,1020,850
DHULIA(MS),August,2011,24914,167,1122,928
DHULIA(MS),August,2012,30230,104,705,581
DHULIA(MS),August,2013,13019,800,4026,3615
DHULIA(MS),August,2014,30874,300,1673,1414
DHULIA(MS),August,2015,14786,950,4288,3767
DHULIA(MS),August,2016,81956,129,734,542
DHULIA(MS),September,2008,13585,58,626,511
DHULIA(MS),September,2009,23198,60,748,605
DHULIA(MS),September,2010,20762,176,1373,1107
DHULIA(MS),September,2011,25375,108,1084,875
DHULIA(MS),September,2012,23629,100,614,481
DHULIA(MS),September,2013,10481,853,4762,4064
DHULIA(MS),September,2014,41299,207,1445,1202
DHULIA(MS),September,2015,14681,981,4468,3672
DHULIA(MS),September,2016,70514,112,518,364
DHULIA(MS),October,2008,3209,109,695,574
DHULIA(MS),October,2009,42174,197,1529,1276
DHULIA(MS),October,2010,36673,309,1601,1247
DHULIA(MS),October,2011,29888,150,1158,793
DHULIA(MS),October,2012,33878,108,1076,778
DHULIA(MS),October,2013,99687,465,4461,3280
DHULIA(MS),October,2014,39804,341,1778,1465
DHULIA(MS),October,2015,89268,493,3275,2471
DHULIA(MS),October,2016,37343,127,699,503
DHULIA(MS),November,2009,102727,195,1625,1368
DHULIA(MS),November,2010,19401,200,1765,1218
DHULIA(MS),November,2011,109858,308,1020,810
DHULIA(MS),November,2012,53941,138,1414,1156
DHULIA(MS),November,2013,142775,624,3674,2703
DHULIA(MS),November,2014,151602,492,1681,1359
DHULIA(MS),November,2015,195991,508,2185,1627
DHULIA(MS),November,2016,43855,151,1152,686
DHULIA(MS),December,2008,47572,238,1224,1044
DHULIA(MS),December,2009,128970,115,1592,1001
DHULIA(MS),December,2010,42753,427,3037,2228
DHULIA(MS),December,2011,107069,167,708,546
DHULIA(MS),December,2012,27866,225,1338,1138
DHULIA(MS),December,2013,132257,358,1573,1215
DHULIA(MS),December,2014,102974,275,1586,1266
DHULIA(MS),December,2015,113557,333,1424,1118
DHULIA(MS),December,2016,67415,128,993,698
DINDIGUL(TN),January,2010,19215,1674,2943,2308
DINDIGUL(TN),January,2014,38400,1067,1547,1303
DINDIGUL(TN),January,2015,27300,1164,2182,1673
DINDIGUL(TN),February,2010,14980,1024,1896,1501
DINDIGUL(TN),February,2014,23250,900,1192,1092
DINDIGUL(TN),February,2015,31350,1892,2625,2258
DINDIGUL(TN),February,2016,37050,962,1846,1331
DINDIGUL(TN),March,2010,24015,942,1226,1097
DINDIGUL(TN),March,2014,25750,867,1200,1033
DINDIGUL(TN),March,2015,27000,1100,1942,1521
DINDIGUL(TN),March,2016,37200,65,130,98
DINDIGUL(TN),April,2010,18100,823,1177,1000
DINDIGUL(TN),April,2014,21700,700,1363,1017
DINDIGUL(TN),April,2015,24900,1312,1962,1637
DINDIGUL(TN),April,2016,37200,762,1162,962
DINDIGUL(TN),May,2010,26540,754,1085,923
DINDIGUL(TN),May,2014,26400,846,1823,1335
DINDIGUL(TN),May,2015,34500,1546,2438,1992
DINDIGUL(TN),May,2016,34500,88,144,116
DINDIGUL(TN),June,2010,29200,823,1127,979
DINDIGUL(TN),June,2014,24750,1585,2077,1831
DINDIGUL(TN),June,2016,32550,892,1423,1123
DINDIGUL(TN),July,2010,22400,785,1200,992
DINDIGUL(TN),July,2014,30950,1692,3133,2413
DINDIGUL(TN),July,2016,34200,923,1385,1185
DINDIGUL(TN),August,2010,22730,823,1312,1067
